Date,France_10y,Germany_10y,Belgium_10y,Italy_10y,Spain_10y,Portugal_10y,Ireland_10y,Greece_10y
2017-04-03,1.007,0.31,0.59,2.33137,1.649,3.903,0.96,6.984
2017-04-03,1.007,0.31,0.81,2.33137,1.649,3.903,0.96,6.984
2017-04-03,1.007,0.31,0.84,2.33137,1.649,3.903,0.96,6.984
2017-04-04,0.974,0.26,0.52,2.259,1.603,3.923,0.944,7.07
2017-04-04,0.974,0.26,0.73,2.259,1.603,3.923,0.944,7.07
2017-04-04,0.974,0.26,0.79,2.259,1.603,3.923,0.944,7.07
2017-04-05,0.956,0.26,0.54,2.25901,1.583,3.948,0.96,7.101
2017-04-05,0.956,0.26,0.75,2.25901,1.583,3.948,0.96,7.101
2017-04-05,0.956,0.26,0.78,2.25901,1.583,3.948,0.96,7.101
2017-04-06,0.961,0.26,0.54,2.26437,1.617,3.906,0.923,7.113
2017-04-06,0.961,0.26,0.76,2.26437,1.617,3.906,0.923,7.113
2017-04-06,0.961,0.26,0.78,2.26437,1.617,3.906,0.923,7.113
2017-04-07,0.936,0.25,0.76,2.18968,1.588,3.854,0.892,6.89
2017-04-07,0.936,0.25,0.51,2.18968,1.588,3.854,0.892,6.89
2017-04-07,0.936,0.25,0.73,2.18968,1.588,3.854,0.892,6.89
2017-04-08,0.948,0.25,0.51,2.24259,1.588,3.854,0.892,6.89
2017-04-09,0.948,0.25,0.51,2.24259,1.588,3.854,0.892,6.89
2017-04-10,0.948,0.21,0.53,2.24259,1.582,3.818,0.923,6.786
2017-04-10,0.948,0.21,0.75,2.24259,1.582,3.818,0.923,6.786
2017-04-10,0.948,0.21,0.78,2.24259,1.582,3.818,0.923,6.786
2017-04-11,0.998,0.21,0.53,2.25704,1.562,3.841,0.945,6.735
2017-04-11,0.998,0.21,0.75,2.25704,1.562,3.841,0.945,6.735
2017-04-11,0.998,0.21,0.78,2.25704,1.562,3.841,0.945,6.735
2017-04-12,1.004,0.21,0.77,2.25708,1.615,3.842,0.914,6.634
2017-04-12,1.004,0.21,0.52,2.25708,1.615,3.842,0.914,6.634
2017-04-12,1.004,0.21,0.74,2.25708,1.615,3.842,0.914,6.634
2017-04-13,0.936,0.17,0.49,2.25799,1.635,3.858,0.919,6.649
2017-04-13,0.936,0.17,0.72,2.25799,1.635,3.858,0.919,6.649
2017-04-13,0.936,0.17,0.72,2.25799,1.635,3.858,0.919,6.649
2017-04-14,0.935,0.17,0.72,2.258,1.635,3.858,0.918,6.649
2017-04-15,0.935,0.17,0.72,2.258,1.635,3.858,0.918,6.649
2017-04-16,0.935,0.17,0.72,2.258,1.635,3.858,0.918,6.649
2017-04-17,0.935,0.17,0.72,2.258,1.635,3.86,0.921,6.668
2017-04-18,0.935,0.18,0.74,2.258,1.651,3.836,0.898,6.713
2017-04-18,0.935,0.18,0.74,2.258,1.651,3.836,0.898,6.713
2017-04-18,0.935,0.18,0.52,2.258,1.651,3.836,0.898,6.713
2017-04-19,0.936,0.18,0.51,2.24354,1.594,3.822,0.905,6.702
2017-04-19,0.936,0.18,0.72,2.24354,1.594,3.822,0.905,6.702
2017-04-19,0.936,0.18,0.75,2.24354,1.594,3.822,0.905,6.702
2017-04-20,0.944,0.24,0.54,2.27891,1.622,3.773,0.907,6.713
2017-04-20,0.944,0.24,0.76,2.27891,1.622,3.773,0.907,6.713
2017-04-20,0.944,0.24,0.78,2.27891,1.622,3.773,0.907,6.713
2017-04-21,0.868,0.23,0.57,2.25055,1.641,3.765,0.937,6.677
2017-04-21,0.868,0.23,0.78,2.25055,1.641,3.765,0.937,6.677
2017-04-21,0.868,0.23,0.78,2.25055,1.641,3.765,0.937,6.677
2017-04-22,0.818,0.23,0.78,2.18708,1.641,3.759,0.928,6.635
2017-04-23,0.818,0.23,0.78,2.18708,1.641,3.759,0.928,6.635
2017-04-24,0.818,0.35,0.77,2.18708,1.603,3.564,0.863,6.426
2017-04-24,0.818,0.35,0.8,2.18708,1.603,3.564,0.863,6.426
2017-04-24,0.818,0.35,0.56,2.18708,1.603,3.564,0.863,6.426
2017-04-25,0.83,0.36,0.79,2.23777,1.634,3.591,0.904,6.433
2017-04-25,0.83,0.36,0.58,2.23777,1.634,3.591,0.904,6.433
2017-04-25,0.83,0.36,0.78,2.23777,1.634,3.591,0.904,6.433
2017-04-26,0.867,0.36,0.61,2.28645,1.671,3.57,0.912,6.43
2017-04-26,0.867,0.36,0.81,2.28645,1.671,3.57,0.912,6.43
2017-04-26,0.867,0.36,0.82,2.28645,1.671,3.57,0.912,6.43
2017-04-27,0.874,0.35,0.59,2.30504,1.668,3.477,0.834,6.406
2017-04-27,0.874,0.35,0.8,2.30504,1.668,3.477,0.834,6.406
2017-04-27,0.874,0.35,0.83,2.30504,1.668,3.477,0.834,6.406
2017-04-28,0.841,0.33,0.58,2.26149,1.602,3.55,0.846,6.396
2017-04-28,0.841,0.33,0.79,2.26149,1.602,3.55,0.846,6.396
2017-04-28,0.841,0.33,0.8,2.26149,1.602,3.55,0.846,6.396
2017-04-29,0.833,0.33,0.58,2.3103,1.602,3.55,0.846,6.396
2017-04-30,0.833,0.33,0.58,2.3103,1.602,3.55,0.846,6.396
2017-05-01,0.833,0.33,0.58,2.3103,1.602,3.55,0.867,6.396
2017-05-02,0.833,0.33,0.56,2.3103,1.671,3.555,0.841,6.021
2017-05-02,0.833,0.33,0.77,2.3103,1.671,3.555,0.841,6.021
2017-05-02,0.833,0.33,0.79,2.3103,1.671,3.555,0.841,6.021
2017-05-03,0.802,0.32,0.53,2.26604,1.578,3.465,0.826,6.014
2017-05-03,0.802,0.32,0.73,2.26604,1.578,3.465,0.826,6.014
2017-05-03,0.802,0.32,0.75,2.26604,1.578,3.465,0.826,6.014
2017-05-04,0.813,0.37,0.56,2.26607,1.594,3.437,0.859,5.995
2017-05-04,0.813,0.37,0.76,2.26607,1.594,3.437,0.859,5.995
2017-05-04,0.813,0.37,0.78,2.26607,1.594,3.437,0.859,5.995
2017-05-05,0.803,0.37,0.57,2.18322,1.568,3.384,0.863,5.887
2017-05-05,0.803,0.37,0.76,2.18322,1.568,3.384,0.863,5.887
2017-05-05,0.803,0.37,0.77,2.18322,1.568,3.384,0.863,5.887
2017-05-06,0.827,0.37,0.77,2.20439,1.568,3.384,0.863,5.887
2017-05-07,0.827,0.37,0.77,2.20439,1.568,3.398,0.863,5.902
2017-05-08,0.827,0.4,0.57,2.20439,1.58,3.402,0.858,5.71
2017-05-08,0.827,0.4,0.77,2.20439,1.58,3.402,0.858,5.71
2017-05-08,0.827,0.4,0.79,2.20439,1.58,3.402,0.858,5.71
2017-05-09,0.867,0.44,0.61,2.27271,1.603,3.436,0.873,5.633
2017-05-09,0.867,0.44,0.82,2.27271,1.603,3.436,0.873,5.633
2017-05-09,0.867,0.44,0.84,2.27271,1.603,3.436,0.873,5.633
2017-05-10,0.831,0.42,0.58,2.25435,1.599,3.408,0.862,5.654
2017-05-10,0.831,0.42,0.79,2.25435,1.599,3.408,0.862,5.654
2017-05-10,0.831,0.42,0.81,2.25435,1.599,3.408,0.862,5.654
2017-05-11,0.87,0.45,0.62,2.28398,1.614,3.407,0.896,5.622
2017-05-11,0.87,0.45,0.83,2.28398,1.614,3.407,0.896,5.622
2017-05-11,0.87,0.45,0.86,2.28398,1.614,3.407,0.896,5.622
2017-05-12,0.851,0.41,0.6,2.25258,1.476,3.377,0.853,5.683
2017-05-12,0.851,0.41,0.82,2.25258,1.476,3.377,0.853,5.683
2017-05-12,0.851,0.41,0.82,2.25258,1.476,3.377,0.853,5.683
2017-05-13,0.858,0.41,0.82,2.25688,1.476,3.377,0.853,5.683
2017-05-14,0.858,0.41,0.82,2.25688,1.476,3.377,0.853,5.683
2017-05-15,0.858,0.41,0.58,2.25688,1.605,3.377,0.881,5.722
2017-05-15,0.858,0.41,0.8,2.25688,1.605,3.377,0.881,5.722
2017-05-15,0.858,0.41,0.81,2.25688,1.605,3.377,0.881,5.722
2017-05-16,0.884,0.43,0.82,2.23585,1.61,3.29,0.882,5.717
2017-05-16,0.884,0.43,0.83,2.23585,1.61,3.29,0.882,5.717
2017-05-16,0.884,0.43,0.6,2.23585,1.61,3.29,0.882,5.717
2017-05-17,0.863,0.41,0.58,2.15982,1.602,3.214,0.845,5.713
2017-05-17,0.863,0.41,0.8,2.15982,1.602,3.214,0.845,5.713
2017-05-17,0.863,0.41,0.81,2.15982,1.602,3.214,0.845,5.713
2017-05-18,0.805,0.34,0.73,2.14587,1.538,3.204,0.817,5.759
2017-05-18,0.805,0.34,0.76,2.14587,1.538,3.204,0.817,5.759
2017-05-18,0.805,0.34,0.51,2.14587,1.538,3.204,0.817,5.759
2017-05-19,0.795,0.36,0.74,2.11148,1.486,3.179,0.824,5.727
2017-05-19,0.795,0.36,0.74,2.11148,1.486,3.179,0.824,5.727
2017-05-19,0.795,0.36,0.52,2.11148,1.486,3.179,0.824,5.727
2017-05-20,0.815,0.36,0.74,2.12344,1.486,3.179,0.824,5.727
2017-05-21,0.815,0.36,0.74,2.12344,1.486,3.179,0.824,5.727
2017-05-22,0.815,0.37,0.57,2.12344,1.582,3.146,0.857,5.667
2017-05-22,0.815,0.37,0.79,2.12344,1.582,3.146,0.857,5.667
2017-05-22,0.815,0.37,0.77,2.12344,1.582,3.146,0.857,5.667
2017-05-23,0.841,0.41,0.77,2.1072,1.608,3.158,0.845,5.837
2017-05-23,0.841,0.41,0.78,2.1072,1.608,3.158,0.845,5.837
2017-05-23,0.841,0.41,0.55,2.1072,1.608,3.158,0.845,5.837
2017-05-24,0.821,0.39,0.52,2.11308,1.587,3.208,0.844,6.003
2017-05-24,0.821,0.39,0.74,2.11308,1.587,3.208,0.844,6.003
2017-05-24,0.821,0.39,0.76,2.11308,1.587,3.208,0.844,6.003
2017-05-25,0.802,0.36,0.76,2.10835,1.577,3.2,0.807,6.068
2017-05-26,0.777,0.34,0.76,2.10084,1.557,3.153,0.779,5.975
2017-05-27,0.765,0.34,0.76,2.16044,1.557,3.153,0.779,5.975
2017-05-28,0.765,0.34,0.76,2.16044,1.557,3.153,0.779,5.975
2017-05-29,0.765,0.33,0.69,2.16044,1.548,3.159,0.765,5.966
2017-05-29,0.765,0.33,0.69,2.16044,1.548,3.159,0.765,5.966
2017-05-29,0.765,0.33,0.47,2.16044,1.548,3.159,0.765,5.966
2017-05-30,0.749,0.3,0.44,2.19702,1.541,3.106,0.761,6.039
2017-05-30,0.749,0.3,0.66,2.19702,1.541,3.106,0.761,6.039
2017-05-30,0.749,0.3,0.67,2.19702,1.541,3.106,0.761,6.039
2017-05-31,0.723,0.3,0.41,2.15452,1.381,3.039,0.77,6.096
2017-05-31,0.723,0.3,0.63,2.15452,1.381,3.039,0.77,6.096
2017-05-31,0.723,0.3,0.64,2.15452,1.381,3.039,0.77,6.096
2017-06-01,0.743,0.31,0.44,2.22695,1.542,2.988,0.783,6.134
2017-06-01,0.743,0.31,0.66,2.22695,1.542,2.988,0.783,6.134
2017-06-01,0.743,0.31,0.66,2.22695,1.542,2.988,0.783,6.134
2017-06-02,0.719,0.29,0.41,2.24935,1.552,3.035,0.753,6.058
2017-06-02,0.719,0.29,0.64,2.24935,1.552,3.035,0.753,6.058
2017-06-02,0.719,0.29,0.64,2.24935,1.552,3.035,0.753,6.058
2017-06-03,0.722,0.29,0.64,2.26333,1.552,3.035,0.753,6.058
2017-06-04,0.722,0.29,0.64,2.26333,1.552,3.035,0.753,6.058
2017-06-05,0.722,0.29,0.64,2.26333,1.574,3.062,0.784,6.11
2017-06-06,0.697,0.27,0.61,2.24697,1.532,3.081,0.719,6.055
2017-06-06,0.697,0.27,0.63,2.24697,1.532,3.081,0.719,6.055
2017-06-06,0.697,0.27,0.38,2.24697,1.532,3.081,0.719,6.055
2017-06-07,0.676,0.25,0.38,2.27774,1.536,3.065,0.72,6.064
2017-06-07,0.676,0.25,0.6,2.27774,1.536,3.065,0.72,6.064
2017-06-07,0.676,0.25,0.61,2.27774,1.536,3.065,0.72,6.064
2017-06-08,0.7,0.28,0.41,2.1875,1.504,3.033,0.695,6.057
2017-06-08,0.7,0.28,0.63,2.1875,1.504,3.033,0.695,6.057
2017-06-08,0.7,0.28,0.63,2.1875,1.504,3.033,0.695,6.057
2017-06-09,0.628,0.25,0.37,2.09686,1.468,3.016,0.671,6.004
2017-06-09,0.628,0.25,0.59,2.09686,1.468,3.016,0.671,6.004
2017-06-09,0.628,0.25,0.59,2.09686,1.468,3.016,0.671,6.004
2017-06-10,0.609,0.25,0.59,2.00821,1.468,3.016,0.671,6.004
2017-06-11,0.609,0.25,0.59,2.00821,1.468,3.016,0.671,6.004
2017-06-12,0.609,0.25,0.58,2.00821,1.403,2.984,0.67,5.888
2017-06-12,0.609,0.25,0.35,2.00821,1.403,2.984,0.67,5.888
2017-06-12,0.609,0.25,0.57,2.00821,1.403,2.984,0.67,5.888
2017-06-13,0.62,0.27,0.59,1.98792,1.429,2.931,0.683,5.839
2017-06-13,0.62,0.27,0.6,1.98792,1.429,2.931,0.683,5.839
2017-06-13,0.62,0.27,0.37,1.98792,1.429,2.931,0.683,5.839
2017-06-14,0.606,0.26,0.37,1.93939,1.396,2.834,0.652,5.861
2017-06-14,0.606,0.26,0.58,1.93939,1.396,2.834,0.652,5.861
2017-06-14,0.606,0.26,0.58,1.93939,1.396,2.834,0.652,5.861
2017-06-15,0.607,0.25,0.4,1.99454,1.431,2.863,0.693,5.894
2017-06-15,0.607,0.25,0.62,1.99454,1.431,2.863,0.693,5.894
2017-06-15,0.607,0.25,0.59,1.99454,1.431,2.863,0.693,5.894
2017-06-16,0.65,0.3,0.41,1.96025,1.463,2.914,0.676,5.667
2017-06-16,0.65,0.3,0.63,1.96025,1.463,2.914,0.676,5.667
2017-06-16,0.65,0.3,0.63,1.96025,1.463,2.914,0.676,5.667
2017-06-17,0.627,0.3,0.63,1.94649,1.463,2.914,0.687,5.667
2017-06-18,0.627,0.3,0.63,1.94649,1.463,2.914,0.687,5.667
